code,name,url
Fellesprosjekt elementer og prinsipper i design,KMD-DES-108,https://www.uib.no/emne/KMD-DES-108
Om BA studiet og studieløpet,KMD-DES-107,https://www.uib.no/emne/KMD-DES-107
Designhistorie,KMD-DES-106,https://www.uib.no/emne/KMD-DES-106
DIY,KMD-DES-105,https://www.uib.no/emne/KMD-DES-105
Teori - BAR/BAV første år,KMD-DES-104,https://www.uib.no/emne/KMD-DES-104
Mandagsforelesning - design,KMD-DES-103,https://www.uib.no/emne/KMD-DES-103
Reprogramming the city,KMD-DES-102,https://www.uib.no/emne/KMD-DES-102
Introduksjon til designstudiet,KMD-DES-101,https://www.uib.no/emne/KMD-DES-101
Design in Context,KMD-DES-100,https://www.uib.no/emne/KMD-DES-100
Klassar på MN,KLASSE-MN,https://www.uib.no/emne/KLASSE-MN
Kjemididaktikk,KJEMDID220-P,https://www.uib.no/emne/KJEMDID220-P
Kjemididaktikk,KJEMDID220,https://www.uib.no/emne/KJEMDID220
Masteroppgåve i kjemi,KJEM399K,https://www.uib.no/emne/KJEM399K
Masteroppgåve i kjemi,KJEM399,https://www.uib.no/emne/KJEM399
Utvalde emne i NMR-spektroskopi,KJEM352,https://www.uib.no/emne/KJEM352
NMR-spektroskopi,KJEM351,https://www.uib.no/emne/KJEM351
Syntese og retrosyntese,KJEM334,https://www.uib.no/emne/KJEM334
Organisk massespektrometri,KJEM333,https://www.uib.no/emne/KJEM333
Fotokjemi,KJEM331,https://www.uib.no/emne/KJEM331
Utvalde emne i kjemometri,KJEM326,https://www.uib.no/emne/KJEM326
Utvalde emne i teoretisk kjemi,KJEM324,https://www.uib.no/emne/KJEM324
Utvalde emne i mangeelektronteori,KJEM323,https://www.uib.no/emne/KJEM323
Eksperimentelle teknikkar i fysikalsk kjemi,KJEM319,https://www.uib.no/emne/KJEM319
Bachelorprosjekt i kjemi,KJEM299,https://www.uib.no/emne/KJEM299
Bachelorprosjekt i kjemi,KJEM298,https://www.uib.no/emne/KJEM298
Vitskapeleg formidling på engelsk,KJEM290,https://www.uib.no/emne/KJEM290
Radiokjemi og radioaktivitet,KJEM260,https://www.uib.no/emne/KJEM260
Analytisk kjemi,KJEM250,https://www.uib.no/emne/KJEM250
Metallorganisk katalyse,KJEM243,https://www.uib.no/emne/KJEM243
Naturstoffkjemi,KJEM238,https://www.uib.no/emne/KJEM238
Eksperimentell organisk syntese,KJEM232,https://www.uib.no/emne/KJEM232
Vidaregåande organisk kjemi,KJEM231,https://www.uib.no/emne/KJEM231
Analytisk organisk kjemi,KJEM230,https://www.uib.no/emne/KJEM230
Planlegging av eksperiment og analyse av fleirvariable data,KJEM225,https://www.uib.no/emne/KJEM225
Grunnleggjande kvantemekanikk,KJEM221,https://www.uib.no/emne/KJEM221
Molekylmodellering,KJEM220,https://www.uib.no/emne/KJEM220
Overflate- og kolloidkjemi,KJEM214,https://www.uib.no/emne/KJEM214
Kjemisk termodynamikk,KJEM210,https://www.uib.no/emne/KJEM210
Petroleumskjemi og biodrivstoff,KJEM203,https://www.uib.no/emne/KJEM203
Miljøkjemi,KJEM202,https://www.uib.no/emne/KJEM202
Molekylær fysikalsk kjemi,KJEM140,https://www.uib.no/emne/KJEM140
Organisk syntese og analyse,KJEM131,https://www.uib.no/emne/KJEM131
Organisk kjemi,KJEM130,https://www.uib.no/emne/KJEM130
Eksperimentell uorganisk kjemi,KJEM123,https://www.uib.no/emne/KJEM123
Grunnstoffenes kjemi,KJEM120,https://www.uib.no/emne/KJEM120
Kjemi og energi,KJEM110,https://www.uib.no/emne/KJEM110
Kjemi i naturen,KJEM100,https://www.uib.no/emne/KJEM100
Bioraffineri - teknologi og nyttingar,KJBIOREF,https://www.uib.no/emne/KJBIOREF
Kinesisk språk 2,KIN624,https://www.uib.no/emne/KIN624
Innføring i kinesisk språk,KIN623,https://www.uib.no/emne/KIN623
Kina: Kultur og samfunn med bacheloroppgåve,KIN251,https://www.uib.no/emne/KIN251
Kinesisk språk 5,KIN201,https://www.uib.no/emne/KIN201
Kinesisk språk 4,KIN104,https://www.uib.no/emne/KIN104
Kinesisk språk 3,KIN103,https://www.uib.no/emne/KIN103
Kinesisk språk 2,KIN102,https://www.uib.no/emne/KIN102
Innføring i kinesisk språk 1,KIN101,https://www.uib.no/emne/KIN101
"Kultur, historie og samfunn i Kina",KIN100,https://www.uib.no/emne/KIN100
"Praksis for Praktisk-pedagogisk utdanning, kunst og design (deltid)",KDPRA211,https://www.uib.no/emne/KDPRA211
"Praksis for Praktisk-pedagogisk utdanning, kunst og design (heiltid)",KDPRA210,https://www.uib.no/emne/KDPRA210
Kunst- og designdidaktikk 2,KDDI202,https://www.uib.no/emne/KDDI202
Kunst- og designdidaktikk 1,KDDI201,https://www.uib.no/emne/KDDI201
Kurs i etikk for jusstudentar,JUSETIKK,https://www.uib.no/emne/JUSETIKK
Masteroppgåve,JUS399,https://www.uib.no/emne/JUS399
Masteroppgåve (70 sp) forskarline,JUS397,https://www.uib.no/emne/JUS397
Masteroppgåve (60 sp),JUS396,https://www.uib.no/emne/JUS396
Chinese Law Clinical Programme,JUS334,https://www.uib.no/emne/JUS334
Førehandsgodkjend prosedyrekonkurranse,JUS330-H,https://www.uib.no/emne/JUS330-H
Førehandsgodkjend prosedyrekonkurranse,JUS330,https://www.uib.no/emne/JUS330
Skriveveiledning og gruppeledelse,JUS329,https://www.uib.no/emne/JUS329
Rettshjelp - valemne,JUS325,https://www.uib.no/emne/JUS325
Introduction to Chinese Law,JUS292-2-A,https://www.uib.no/emne/JUS292-2-A
EU and EEA State Aid Law,JUS291-2-A,https://www.uib.no/emne/JUS291-2-A
Comparing Legal Cultures in Europe,JUS290-2-A,https://www.uib.no/emne/JUS290-2-A
International Civil Procedure,JUS289-2-A,https://www.uib.no/emne/JUS289-2-A
International Criminal Law,JUS288-2-A,https://www.uib.no/emne/JUS288-2-A
EU and EEA Commercial Law,JUS287-2-A,https://www.uib.no/emne/JUS287-2-A
Constitution and Politics,JUS286-2-A,https://www.uib.no/emne/JUS286-2-A
EU and EEA Public Procurement Law,JUS285-2-A,https://www.uib.no/emne/JUS285-2-A
Arbitration Theory and Practice,JUS283-2-A,https://www.uib.no/emne/JUS283-2-A
Comparative Constitutional Law,JUS281-2-A,https://www.uib.no/emne/JUS281-2-A
Alternative Dispute Settlements,JUS280-2-B,https://www.uib.no/emne/JUS280-2-B
Comparative Private Law,JUS278-2-A,https://www.uib.no/emne/JUS278-2-A
International Copyright Law,JUS277-2-B,https://www.uib.no/emne/JUS277-2-B
Introduction to Copyright Law,JUS277-2-A,https://www.uib.no/emne/JUS277-2-A
Human Rights and Welfare Policies,JUS276-2-C,https://www.uib.no/emne/JUS276-2-C
European Human Rights,JUS276-2-B,https://www.uib.no/emne/JUS276-2-B
Legal Philosophy,JUS273-2-A,https://www.uib.no/emne/JUS273-2-A
American Law,JUS272-2-A,https://www.uib.no/emne/JUS272-2-A
International and comparative Energy and Climate Law,JUS271-2-C,https://www.uib.no/emne/JUS271-2-C
Comparative Energy law - Renewable energy and energy market,JUS271-2-B,https://www.uib.no/emne/JUS271-2-B
Planrett,JUS265-2-A,https://www.uib.no/emne/JUS265-2-A
"God forvaltningsskikk: Rettstryggleik, kommunikasjon og konfliktforståing i forvaltninga",JUS264-2-A,https://www.uib.no/emne/JUS264-2-A
Konfliktmekling,JUS261-2-A,https://www.uib.no/emne/JUS261-2-A
Marknadsføringsrett,JUS260-2-D,https://www.uib.no/emne/JUS260-2-D
Kjenneteiknsrett,JUS260-2-C,https://www.uib.no/emne/JUS260-2-C
Opphavsrett,JUS260-2-B,https://www.uib.no/emne/JUS260-2-B
Design- og patentrett,JUS260-2-A,https://www.uib.no/emne/JUS260-2-A
Competition Law,JUS258-2-B,https://www.uib.no/emne/JUS258-2-B
Aksjeselskapsrett - fordjuping,JUS257-2-B,https://www.uib.no/emne/JUS257-2-B
Grunnleggande selskapsrett,JUS257-2-A,https://www.uib.no/emne/JUS257-2-A
Skatterett II,JUS256-2-B,https://www.uib.no/emne/JUS256-2-B
Skatterett I,JUS256-2-A,https://www.uib.no/emne/JUS256-2-A
Påtalerett,JUS255-2-A,https://www.uib.no/emne/JUS255-2-A
Politirett,JUS254-2-A,https://www.uib.no/emne/JUS254-2-A
Kommunalrett,JUS253-2-A,https://www.uib.no/emne/JUS253-2-A
Arbeidsrett fordypning,JUS251-2-B,https://www.uib.no/emne/JUS251-2-B
Grunnleggende arbeidsrett,JUS251-2-A,https://www.uib.no/emne/JUS251-2-A
Arbeidslivets rett,JUS251-1-A,https://www.uib.no/emne/JUS251-1-A
Velferdsrett,JUS250-2-D,https://www.uib.no/emne/JUS250-2-D
Health and Human Rights in the Welfare State,JUS250-2-C,https://www.uib.no/emne/JUS250-2-C
Allmenn formuerett,JUS243,https://www.uib.no/emne/JUS243
Rettargang,JUS242,https://www.uib.no/emne/JUS242
Strafferett,JUS241,https://www.uib.no/emne/JUS241
Rettsstat og menneskerettar,JUS135,https://www.uib.no/emne/JUS135
Rettshistorie og komparativ rett med særskild fokus på kinesisk rettskultur,JUS134-KINA,https://www.uib.no/emne/JUS134-KINA
Rettshistorie og komparativ rett,JUS134,https://www.uib.no/emne/JUS134
Rettskjelde- og metodelære,JUS133,https://www.uib.no/emne/JUS133
Pengekravsrett,JUS132,https://www.uib.no/emne/JUS132
Kontraktsrett II,JUS131,https://www.uib.no/emne/JUS131
Tingsrett,JUS124,https://www.uib.no/emne/JUS124
Forvaltingsrett II,JUS123,https://www.uib.no/emne/JUS123
Skadebot,JUS122,https://www.uib.no/emne/JUS122
Norske og internasjonale rettslege institusjonar,JUS121,https://www.uib.no/emne/JUS121
Juridisk metode,JUS114,https://www.uib.no/emne/JUS114
Kontraktsrett I,JUS113,https://www.uib.no/emne/JUS113
Arve- og familierett,JUS112,https://www.uib.no/emne/JUS112
Forvaltningsrett I,JUS111,https://www.uib.no/emne/JUS111
Innføring i forvaltningsrett for sakshandsamarar i kommunal sektor,JUR605,https://www.uib.no/emne/JUR605
Innføring i jus for næringslivet,JUR601,https://www.uib.no/emne/JUR601
Bacheloroppgåve,JOU250,https://www.uib.no/emne/JOU250
Journalistisk praksis,JOU201,https://www.uib.no/emne/JOU201
Journalistikken sine former,JOU103,https://www.uib.no/emne/JOU103
Journalistikken sine metodar og verktøy,JOU102,https://www.uib.no/emne/JOU102
Introduksjon til journalistikk,JOU101,https://www.uib.no/emne/JOU101
Bacheloroppgåve i japansk,JAP252,https://www.uib.no/emne/JAP252
Japansk  språk 3,JAP205,https://www.uib.no/emne/JAP205
Japansk språk 2,JAP120,https://www.uib.no/emne/JAP120
Japansk  språk 1,JAP110,https://www.uib.no/emne/JAP110
"Japansk historie, samfunn og språk",JAP100,https://www.uib.no/emne/JAP100
Italiensk mastergradsoppgåve,ITAL350,https://www.uib.no/emne/ITAL350
Italiensk teoriemne,ITAL304,https://www.uib.no/emne/ITAL304
Italiensk tekststudium og litteraturteori,ITAL302,https://www.uib.no/emne/ITAL302
Italiensk språkhistorie og språklig variasjon,ITAL301,https://www.uib.no/emne/ITAL301
Eldre italiensk litteratur,ITAL250,https://www.uib.no/emne/ITAL250
Italiensk språk og lingvistikk,ITAL203,https://www.uib.no/emne/ITAL203
Moderne italiensk kortprosa,ITAL125,https://www.uib.no/emne/ITAL125
Italiensk språk 2,ITAL124,https://www.uib.no/emne/ITAL124
Munnleg italiensk med fonetikk,ITAL123,https://www.uib.no/emne/ITAL123
Italiensk litteratur,ITAL122,https://www.uib.no/emne/ITAL122
Italiensk språk 1,ITAL121,https://www.uib.no/emne/ITAL121
Italiensk språk II,ITAL114,https://www.uib.no/emne/ITAL114
Italiensk litteratur,ITAL112,https://www.uib.no/emne/ITAL112
Innføring i italienskstudium,ITAL100,https://www.uib.no/emne/ITAL100
Islandsk språk og samfunn,ISL104,https://www.uib.no/emne/ISL104
Islandsk grammatikk og fonetikk,ISL103,https://www.uib.no/emne/ISL103
Paper. Teori og praksis,IPED920B,https://www.uib.no/emne/IPED920B
Teori og praksis,IPED920A,https://www.uib.no/emne/IPED920A
M.Phil. in Health Sciences - Thesis,INTHD395,https://www.uib.no/emne/INTHD395
"Observational Epidemiology: Survey, Cohort and Case-Control Studies",INTH956,https://www.uib.no/emne/INTH956
Likhet og rettferdighet i helse - en anvendt tilnærming til etikk,INTH950,https://www.uib.no/emne/INTH950
Migrasjon og helse,INTH944,https://www.uib.no/emne/INTH944
Global tuberculosis Epidemiology and Intervention,INTH928,https://www.uib.no/emne/INTH928
Qualitative Research Methods for Global Public Health with essay,INTH923,https://www.uib.no/emne/INTH923
Experimental Epidemiology,INTH921,https://www.uib.no/emne/INTH921
Applied economic evaluation in health care,INTH914,https://www.uib.no/emne/INTH914
International science,INTH902C,https://www.uib.no/emne/INTH902C
International science,INTH902B,https://www.uib.no/emne/INTH902B
International science,INTH902,https://www.uib.no/emne/INTH902
Basic Course in Research Tools and Theory,INTH901ET,https://www.uib.no/emne/INTH901ET
Basic Course in Research Tools and Theory,INTH901,https://www.uib.no/emne/INTH901
Occupational Health in Developing Countries,INTH660,https://www.uib.no/emne/INTH660
Master Thesis in Global Health,INTH395B,https://www.uib.no/emne/INTH395B
M.Phil. in Global Health - Thesis,INTH395A,https://www.uib.no/emne/INTH395A
M.Phil. in International Health - Thesis,INTH395,https://www.uib.no/emne/INTH395
Global Nutrition,INTH360,https://www.uib.no/emne/INTH360
"Observational Epidemiology: Survey, Cohort and Case-Control Studies",INTH356,https://www.uib.no/emne/INTH356
Migrasjon og helse,INTH344,https://www.uib.no/emne/INTH344
"War, violence, peace and health",INTH340,https://www.uib.no/emne/INTH340
Physical factors in the work environment,INTH334B,https://www.uib.no/emne/INTH334B
Chemical factors in the work environment,INTH331A,https://www.uib.no/emne/INTH331A
Proposal development,INTH330A,https://www.uib.no/emne/INTH330A
The HIV pandemic,INTH329,https://www.uib.no/emne/INTH329
Global tuberculosis - Epidemiology and intervention,INTH328B,https://www.uib.no/emne/INTH328B
Research Seminars at CIH Including two Presentations,INTH326,https://www.uib.no/emne/INTH326
Culture and Psychopathology,INTH325A,https://www.uib.no/emne/INTH325A
Culture and Psycopathology - Mental Health in a Cross-Cultural Perspective,INTH325,https://www.uib.no/emne/INTH325
Kvalitative metodar for global helse - Online,INTH323O,https://www.uib.no/emne/INTH323O
Qualitative Research Methods for Global Public Health,INTH323E,https://www.uib.no/emne/INTH323E
Experimental Epidemiology,INTH321A,https://www.uib.no/emne/INTH321A
Internship - master study in Global Health,INTH317,https://www.uib.no/emne/INTH317
Helsesystem,INTH316,https://www.uib.no/emne/INTH316
Methods in Global Health Research,INTH315,https://www.uib.no/emne/INTH315
Applied economic evaluation in health care,INTH314,https://www.uib.no/emne/INTH314
Introduction to Occupational Health,INTH310A,https://www.uib.no/emne/INTH310A
Major Global Health Problems,INTH304,https://www.uib.no/emne/INTH304
Epidemiology,INTH302,https://www.uib.no/emne/INTH302
Basic Course in Research Tools and Theory,INTH301,https://www.uib.no/emne/INTH301
Bacheloroppgåve i nye medier,INFOMEVI270,https://www.uib.no/emne/INFOMEVI270
Masteroppgåve i informasjonsvitskap,INFO390,https://www.uib.no/emne/INFO390
Logic for Multi-agent Systems,INFO382,https://www.uib.no/emne/INFO382
Research Topics in Artificial Intelligence,INFO381,https://www.uib.no/emne/INFO381
Research Topics in Networks and Text Analysis,INFO371,https://www.uib.no/emne/INFO371
Forskingstema i IKT-støtta samarbeid (CSCW),INFO362,https://www.uib.no/emne/INFO362
Forskingstema i menneske-maskin interaksjon (HCI),INFO361,https://www.uib.no/emne/INFO361
Research Topics in Technology Enhanced Learning,INFO352,https://www.uib.no/emne/INFO352
Research Topics in Recommender Systems,INFO345,https://www.uib.no/emne/INFO345
Research Topics in Information Systems Development,INFO333,https://www.uib.no/emne/INFO333
Research Topics in Software Engineering,INFO331,https://www.uib.no/emne/INFO331
Data Architectures for Information Retrieval and Web Intelligence,INFO323,https://www.uib.no/emne/INFO323
Research Topics in Big Data,INFO319,https://www.uib.no/emne/INFO319
Research Topics in Cognitive Computing,INFO318,https://www.uib.no/emne/INFO318
Research Topics in Model-Based Information Systems,INFO310,https://www.uib.no/emne/INFO310
Prosjekt og forskingsdesign for informasjonsvitskap,INFO300,https://www.uib.no/emne/INFO300
Machine Learning,INFO284,https://www.uib.no/emne/INFO284
Grunnleggande algoritmar i kunstig intelligens,INFO283,https://www.uib.no/emne/INFO283
Knowledge Representation and Reasoning,INFO282,https://www.uib.no/emne/INFO282
Interaction Design and Prototyping,INFO263,https://www.uib.no/emne/INFO263
Interaction Design,INFO262,https://www.uib.no/emne/INFO262
Knowledge Graphs,INFO216,https://www.uib.no/emne/INFO216
Web Science,INFO215,https://www.uib.no/emne/INFO215
Systemutvikling,INFO212,https://www.uib.no/emne/INFO212
Sosial nettverksteori,INFO207,https://www.uib.no/emne/INFO207
Innføring i kunstig intelligens,INFO180,https://www.uib.no/emne/INFO180
Innføring i HCI,INFO162,https://www.uib.no/emne/INFO162
Vidarekommande programmering,INFO135,https://www.uib.no/emne/INFO135
Klientprogrammering,INFO134,https://www.uib.no/emne/INFO134
Innføring i programmering,INFO132,https://www.uib.no/emne/INFO132
Datahandtering,INFO125,https://www.uib.no/emne/INFO125
Semantic Technologies,INFO116,https://www.uib.no/emne/INFO116
The Social Web,INFO115,https://www.uib.no/emne/INFO115
Informasjonssystem,INFO110,https://www.uib.no/emne/INFO110
Formelle metodar for informasjonsvitskap,INFO104,https://www.uib.no/emne/INFO104
Informasjon og kunnskap,INFO103,https://www.uib.no/emne/INFO103
Formelle metodar for informasjonsvitskap,INFO102,https://www.uib.no/emne/INFO102
Examen facultatum - Innføring i informasjonsvitskap,INFO100,https://www.uib.no/emne/INFO100
Masteroppgåve i informatikk,INF399K,https://www.uib.no/emne/INF399K
Masteroppgåve i informatikk,INF399,https://www.uib.no/emne/INF399
Utvalde emne i bioinformatikk,INF389,https://www.uib.no/emne/INF389
Utvalde emne i optimering,INF379,https://www.uib.no/emne/INF379
Utvalde emne i maskinlæring,INF368,https://www.uib.no/emne/INF368
Utvalde emne i kunstig intelligens,INF367,https://www.uib.no/emne/INF367
Seminar i visualisering,INF358,https://www.uib.no/emne/INF358
Videregåande emne/seminar i informasjons- og kodeteori,INF349,https://www.uib.no/emne/INF349
Videregåande emne/seminar i datatryggleik,INF348,https://www.uib.no/emne/INF348
Videregåande emner/seminar i kryptografi,INF347,https://www.uib.no/emne/INF347
Utvalde emne i algoritmer og kompleksitet,INF339,https://www.uib.no/emne/INF339
Videregåande algoritmeteknikkar,INF334,https://www.uib.no/emne/INF334
Utvalde emne i programutviklingsteknologi,INF329,https://www.uib.no/emne/INF329
Informatikkprosjekt II,INF319,https://www.uib.no/emne/INF319
"Genomikk, transkriptomikk og proteomikk",INF285,https://www.uib.no/emne/INF285
Innføring i maskinlæring,INF283,https://www.uib.no/emne/INF283
Programmeringsspråkelementer,INF328,https://www.uib.no/emne/INF328
Innføring i bioinformatisk sekvensanalyse,INF281,https://www.uib.no/emne/INF281
Meta-Heuristikkar,INF273,https://www.uib.no/emne/INF273
Kombinatorisk optimering,INF271,https://www.uib.no/emne/INF271
Ikkje-lineær optimering,INF272,https://www.uib.no/emne/INF272
Lineær programmering,INF270,https://www.uib.no/emne/INF270
Visualisering,INF252,https://www.uib.no/emne/INF252
Grafisk databehandling,INF251,https://www.uib.no/emne/INF251
Dataorientert visuell berekning,INF250,https://www.uib.no/emne/INF250
Introduksjon til kryptoanalyse av symmetriske chiffer,INF247,https://www.uib.no/emne/INF247
Innføring i maskinlæring,INF264,https://www.uib.no/emne/INF264
Berekningsorientert talteori og asymmetrisk kryptografi,INF245,https://www.uib.no/emne/INF245
Grafbasert kodeteori,INF244,https://www.uib.no/emne/INF244
Informasjonsteori,INF242,https://www.uib.no/emne/INF242
"Kvanteinformasjon, kvanteberekning og kvantekryptografi",INF241,https://www.uib.no/emne/INF241
Grunnleggjande reiskap for kodeteori og kryptografi,INF240,https://www.uib.no/emne/INF240
Algoritme-engineering,INF237,https://www.uib.no/emne/INF237
Algebraisk kodeteori,INF243,https://www.uib.no/emne/INF243
Parallell programmering,INF236,https://www.uib.no/emne/INF236
Kompleksitetsteori,INF235,https://www.uib.no/emne/INF235
Algoritmer,INF234,https://www.uib.no/emne/INF234
Innføring i logikk,INF227,https://www.uib.no/emne/INF227
Programvaresikkerhet,INF226,https://www.uib.no/emne/INF226
Innføring i programomsetjing,INF225,https://www.uib.no/emne/INF225
Kategoriteori,INF223,https://www.uib.no/emne/INF223
Programmeringsspråk,INF222,https://www.uib.no/emne/INF222
Programvarespesifikasjon,INF220,https://www.uib.no/emne/INF220
Informatikkprosjekt I,INF219,https://www.uib.no/emne/INF219
Multiprogrammering,INF214,https://www.uib.no/emne/INF214
Datamaskinteori,INF210,https://www.uib.no/emne/INF210
Sosial nettverksteori,INF207,https://www.uib.no/emne/INF207
Modellering og optimering,INF170,https://www.uib.no/emne/INF170
Informasjonsteori,INF144,https://www.uib.no/emne/INF144
Anvendt kryptografi,INF143,https://www.uib.no/emne/INF143
Datanett,INF142,https://www.uib.no/emne/INF142
Introduksjon til datatryggleik,INF140,https://www.uib.no/emne/INF140
Funksjonell programmering,INF122,https://www.uib.no/emne/INF122
Databasar og modellering,INF115,https://www.uib.no/emne/INF115
